,State,City,Area,Year,Season,SO2,NO2,RSPM,SPM,PM_2.5
13191,Uttar Pradesh,Agra,Industrial Area,2009.0,Summer,9.87,10.63,200.42,382.46,
13192,Uttar Pradesh,Agra,Industrial Area,2009.0,Winter,9.9,10.54,208.54,376.38,
13197,Uttar Pradesh,Agra,Residential and others,2005.0,Autumn,7.49,10.53,125.44,289.56,
13198,Uttar Pradesh,Agra,Residential and others,2005.0,Spring,7.32,11.08,143.17,356.58,
13199,Uttar Pradesh,Agra,Residential and others,2005.0,Summer,8.27,10.79,136.2,291.87,
13200,Uttar Pradesh,Agra,Residential and others,2005.0,Winter,7.74,10.8,152.68,362.09,
13201,Uttar Pradesh,Agra,Residential and others,2006.0,Autumn,6.97,8.27,137.71,269.71,
13202,Uttar Pradesh,Agra,Residential and others,2006.0,Spring,7.0,8.5,138.48,279.04,
13203,Uttar Pradesh,Agra,Residential and others,2006.0,Summer,6.92,8.53,138.11,282.89,
13204,Uttar Pradesh,Agra,Residential and others,2006.0,Winter,7.54,9.17,147.67,291.14,
13205,Uttar Pradesh,Agra,Residential and others,2007.0,Autumn,9.51,10.72,175.24,362.96,
13206,Uttar Pradesh,Agra,Residential and others,2007.0,Spring,8.61,9.75,165.92,321.26,
13207,Uttar Pradesh,Agra,Residential and others,2007.0,Summer,8.36,9.51,142.46,286.44,
13208,Uttar Pradesh,Agra,Residential and others,2007.0,Winter,8.59,9.51,150.55,286.26,
13209,Uttar Pradesh,Agra,Residential and others,2008.0,Autumn,9.26,9.67,196.67,360.61,
13210,Uttar Pradesh,Agra,Residential and others,2008.0,Spring,9.37,9.91,199.63,396.47,
13211,Uttar Pradesh,Agra,Residential and others,2008.0,Summer,9.06,9.48,162.04,307.44,
13212,Uttar Pradesh,Agra,Residential and others,2008.0,Winter,9.3,9.79,172.28,347.94,
13213,Uttar Pradesh,Agra,Residential and others,2009.0,Autumn,9.62,10.36,192.8,356.1,
13214,Uttar Pradesh,Agra,Residential and others,2009.0,Spring,9.74,10.52,204.71,397.79,
13215,Uttar Pradesh,Agra,Residential and others,2009.0,Summer,9.59,10.49,174.04,329.52,
13216,Uttar Pradesh,Agra,Residential and others,2009.0,Winter,9.28,9.95,169.19,308.88,
13253,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2001.0,Autumn,12.4,11.1,,415.5,
13254,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2001.0,Spring,11.23,9.2,,576.0,
13255,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2001.0,Summer,10.7,9.37,,345.0,
13256,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2001.0,Winter,10.3,9.35,,606.0,
13257,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2002.0,Autumn,5.1,11.7,,296.67,
13258,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2002.0,Summer,6.23,10.6,,271.67,
13259,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2002.0,Winter,6.3,11.3,,514.0,
13260,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2004.0,Autumn,8.01,8.32,187.32,51.85,
13261,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2004.0,Spring,8.16,8.39,134.0,11.67,
13262,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2004.0,Summer,7.67,7.15,211.75,19.73,
13263,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2004.0,Winter,8.73,8.9,196.0,27.15,
13264,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2010.0,Autumn,9.55,11.39,159.12,274.57,
13265,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2010.0,Spring,9.66,11.52,208.89,377.21,
13266,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2010.0,Summer,9.0,10.66,181.29,321.21,
13267,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2010.0,Winter,8.92,10.73,169.99,288.7,
13268,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2011.0,Autumn,9.38,15.25,172.4,,
13269,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2011.0,Spring,10.12,13.12,164.96,,
13270,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2011.0,Summer,10.8,14.5,145.33,,
13271,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2011.0,Winter,9.5,13.14,160.48,,
13272,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2013.0,Autumn,9.12,14.88,212.19,,
13273,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2013.0,Spring,9.0,16.88,197.64,,
13274,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2013.0,Summer,8.29,14.22,138.0,,
13275,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2013.0,Winter,9.52,16.61,229.22,,
13276,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2014.0,Autumn,6.76,10.82,143.82,,
13277,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2014.0,Spring,6.67,10.29,170.77,,
13278,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2014.0,Summer,6.61,10.43,145.83,,
13279,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2014.0,Winter,7.0,10.69,192.29,,
13280,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2015.0,Autumn,6.67,11.8,204.39,,
13281,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2015.0,Spring,5.59,11.0,171.82,,
13282,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2015.0,Summer,7.61,13.87,104.42,,
13283,Uttar Pradesh,Agra,"Residential, Rural and other Areas",2015.0,Winter,6.94,13.12,208.35,,
13333,Uttar Pradesh,Agra,Sensitive Area,2001.0,Autumn,10.5,8.7,,268.0,
13334,Uttar Pradesh,Agra,Sensitive Area,2001.0,Spring,10.8,8.93,,366.0,
13335,Uttar Pradesh,Agra,Sensitive Area,2001.0,Summer,8.83,7.33,,197.0,
13336,Uttar Pradesh,Agra,Sensitive Area,2001.0,Winter,11.67,10.53,,463.33,
13337,Uttar Pradesh,Agra,Sensitive Area,2011.0,Autumn,2.69,23.72,156.5,,
13338,Uttar Pradesh,Agra,Sensitive Area,2011.0,Spring,3.18,23.76,164.14,,
13339,Uttar Pradesh,Agra,Sensitive Area,2011.0,Summer,2.43,15.87,78.41,,
13340,Uttar Pradesh,Agra,Sensitive Area,2011.0,Winter,3.35,28.86,219.56,,
13341,Uttar Pradesh,Agra,Sensitive Area,2013.0,Autumn,2.63,25.61,175.14,,
13342,Uttar Pradesh,Agra,Sensitive Area,2013.0,Spring,2.84,20.73,190.11,,
13343,Uttar Pradesh,Agra,Sensitive Area,2013.0,Summer,2.9,16.92,108.78,,
13344,Uttar Pradesh,Agra,Sensitive Area,2013.0,Winter,2.61,25.49,196.77,,
13345,Uttar Pradesh,Agra,Sensitive Area,2014.0,Autumn,3.19,24.24,206.45,,
13346,Uttar Pradesh,Agra,Sensitive Area,2014.0,Spring,3.36,19.79,166.41,,
13347,Uttar Pradesh,Agra,Sensitive Area,2014.0,Summer,2.41,15.84,116.5,,
13348,Uttar Pradesh,Agra,Sensitive Area,2014.0,Winter,2.67,20.89,189.85,,
13349,Uttar Pradesh,Agra,Sensitive Area,2015.0,Autumn,2.39,26.4,206.05,,
13350,Uttar Pradesh,Agra,Sensitive Area,2015.0,Spring,2.65,21.12,169.69,,
13351,Uttar Pradesh,Agra,Sensitive Area,2015.0,Summer,2.3,13.33,84.42,,
13352,Uttar Pradesh,Agra,Sensitive Area,2015.0,Winter,2.58,28.68,248.11,,
13353,Uttar Pradesh,Agra,Sensitive Area,2005.0,Autumn,10.16,30.24,216.1,411.73,
13354,Uttar Pradesh,Agra,Sensitive Area,2005.0,Spring,8.62,30.38,138.62,300.6,
13355,Uttar Pradesh,Agra,Sensitive Area,2005.0,Summer,12.41,25.21,108.65,302.34,
13356,Uttar Pradesh,Agra,Sensitive Area,2005.0,Winter,11.0,29.24,236.75,428.08,
13357,Uttar Pradesh,Agra,Sensitive Area,2006.0,Autumn,6.3,26.52,212.32,420.33,
13358,Uttar Pradesh,Agra,Sensitive Area,2006.0,Spring,4.81,22.52,193.81,427.11,
13359,Uttar Pradesh,Agra,Sensitive Area,2006.0,Summer,4.98,18.52,143.81,317.72,
13360,Uttar Pradesh,Agra,Sensitive Area,2006.0,Winter,6.77,29.49,242.3,446.56,
13361,Uttar Pradesh,Agra,Sensitive Area,2007.0,Autumn,5.11,29.54,207.43,414.64,
13362,Uttar Pradesh,Agra,Sensitive Area,2007.0,Spring,4.65,23.89,185.08,397.59,
13363,Uttar Pradesh,Agra,Sensitive Area,2007.0,Summer,5.3,20.43,117.26,269.19,
13364,Uttar Pradesh,Agra,Sensitive Area,2007.0,Winter,6.14,29.28,233.62,402.43,
13365,Uttar Pradesh,Agra,Sensitive Area,2008.0,Autumn,4.99,31.04,210.0,424.62,
13366,Uttar Pradesh,Agra,Sensitive Area,2008.0,Spring,6.56,28.16,203.74,448.79,
13367,Uttar Pradesh,Agra,Sensitive Area,2008.0,Summer,5.83,20.37,119.75,268.37,
13368,Uttar Pradesh,Agra,Sensitive Area,2008.0,Winter,6.79,29.54,229.55,457.95,
13369,Uttar Pradesh,Agra,Sensitive Area,2009.0,Autumn,4.56,28.74,198.5,432.33,
13370,Uttar Pradesh,Agra,Sensitive Area,2009.0,Spring,4.72,22.31,167.97,432.47,
13371,Uttar Pradesh,Agra,Sensitive Area,2009.0,Summer,4.64,18.25,112.64,315.32,
13372,Uttar Pradesh,Agra,Sensitive Area,2009.0,Winter,5.83,27.21,213.26,452.04,
13373,Uttar Pradesh,Allahabad,Residential and others,2007.0,Autumn,23.42,36.41,127.61,293.86,
13374,Uttar Pradesh,Allahabad,Residential and others,2007.0,Spring,16.1,36.66,136.71,300.14,
13375,Uttar Pradesh,Allahabad,Residential and others,2007.0,Summer,21.02,39.99,179.38,392.38,
13376,Uttar Pradesh,Allahabad,Residential and others,2007.0,Winter,13.69,47.42,221.33,431.28,
13377,Uttar Pradesh,Allahabad,Residential and others,2008.0,Autumn,6.13,36.36,184.04,482.71,
13378,Uttar Pradesh,Allahabad,Residential and others,2008.0,Spring,11.79,45.52,194.48,579.4,
13379,Uttar Pradesh,Allahabad,Residential and others,2008.0,Summer,6.31,25.57,116.65,295.37,
13380,Uttar Pradesh,Allahabad,Residential and others,2008.0,Winter,8.69,42.94,240.69,535.14,
13381,Uttar Pradesh,Allahabad,Residential and others,2009.0,Autumn,3.26,20.27,150.04,325.62,
13382,Uttar Pradesh,Allahabad,Residential and others,2009.0,Spring,3.8,23.15,147.38,369.86,
13383,Uttar Pradesh,Allahabad,Residential and others,2009.0,Summer,3.48,15.58,141.35,345.49,
13384,Uttar Pradesh,Allahabad,Residential and others,2009.0,Winter,3.89,37.51,198.92,420.68,
13385,Uttar Pradesh,Allahabad,"Residential, Rural and other Areas",2010.0,Autumn,3.75,26.74,202.5,433.32,
13386,Uttar Pradesh,Allahabad,"Residential, Rural and other Areas",2010.0,Spring,4.69,24.14,245.67,489.64,
13387,Uttar Pradesh,Allahabad,"Residential, Rural and other Areas",2010.0,Summer,3.89,19.67,194.06,407.99,
13388,Uttar Pradesh,Allahabad,"Residential, Rural and other Areas",2010.0,Winter,4.38,26.35,227.95,457.0,
13389,Uttar Pradesh,Allahabad,"Residential, Rural and other Areas",2011.0,Autumn,5.32,23.11,261.03,,
13390,Uttar Pradesh,Allahabad,"Residential, Rural and other Areas",2011.0,Spring,6.69,20.81,258.88,,
13391,Uttar Pradesh,Allahabad,"Residential, Rural and other Areas",2011.0,Summer,4.0,18.66,237.2,,
13392,Uttar Pradesh,Allahabad,"Residential, Rural and other Areas",2011.0,Winter,7.35,24.37,278.53,,
13393,Uttar Pradesh,Allahabad,"Residential, Rural and other Areas",2012.0,Autumn,4.32,34.23,297.31,,
13394,Uttar Pradesh,Allahabad,"Residential, Rural and other Areas",2012.0,Spring,4.63,31.5,326.48,,
13395,Uttar Pradesh,Allahabad,"Residential, Rural and other Areas",2012.0,Summer,3.67,30.77,290.55,,
13396,Uttar Pradesh,Allahabad,"Residential, Rural and other Areas",2012.0,Winter,4.16,30.25,357.8,,
13397,Uttar Pradesh,Allahabad,"Residential, Rural and other Areas",2013.0,Autumn,5.07,23.73,237.88,,
13398,Uttar Pradesh,Allahabad,"Residential, Rural and other Areas",2013.0,Spring,4.75,33.46,213.96,,
13399,Uttar Pradesh,Allahabad,"Residential, Rural and other Areas",2013.0,Summer,4.17,25.06,222.08,,
13400,Uttar Pradesh,Allahabad,"Residential, Rural and other Areas",2013.0,Winter,5.15,33.62,265.71,,
13401,Uttar Pradesh,Allahabad,"Residential, Rural and other Areas",2014.0,Autumn,3.42,30.06,237.82,,
13402,Uttar Pradesh,Allahabad,"Residential, Rural and other Areas",2014.0,Spring,4.35,26.56,252.2,,
13403,Uttar Pradesh,Allahabad,"Residential, Rural and other Areas",2014.0,Summer,3.98,23.6,251.56,,
13404,Uttar Pradesh,Allahabad,"Residential, Rural and other Areas",2014.0,Winter,4.25,30.63,256.93,,
13405,Uttar Pradesh,Allahabad,"Residential, Rural and other Areas",2015.0,Autumn,3.38,29.83,252.35,,
13406,Uttar Pradesh,Allahabad,"Residential, Rural and other Areas",2015.0,Spring,4.04,26.48,237.33,,
13407,Uttar Pradesh,Allahabad,"Residential, Rural and other Areas",2015.0,Summer,4.54,17.3,262.74,,
13408,Uttar Pradesh,Allahabad,"Residential, Rural and other Areas",2015.0,Winter,2.97,36.05,249.52,,
13627,Uttar Pradesh,Firozabad,Industrial Area,2004.0,Autumn,22.02,28.22,,25.11,
13628,Uttar Pradesh,Firozabad,Industrial Area,2004.0,Spring,22.5,37.0,,33.5,
13629,Uttar Pradesh,Firozabad,Industrial Area,2004.0,Summer,22.03,37.63,,30.0,
13630,Uttar Pradesh,Firozabad,Industrial Area,2004.0,Winter,34.96,41.39,,38.12,
13631,Uttar Pradesh,Firozabad,Industrial Area,2010.0,Autumn,14.06,35.49,200.6,397.9,
13632,Uttar Pradesh,Firozabad,Industrial Area,2010.0,Spring,19.49,36.01,271.74,534.83,
13633,Uttar Pradesh,Firozabad,Industrial Area,2010.0,Summer,14.39,31.7,164.79,331.19,
13634,Uttar Pradesh,Firozabad,Industrial Area,2010.0,Winter,19.24,35.82,260.27,510.37,
13635,Uttar Pradesh,Firozabad,Industrial Area,2013.0,Autumn,13.18,32.32,283.5,,
13636,Uttar Pradesh,Firozabad,Industrial Area,2013.0,Spring,13.41,34.89,293.85,,
13637,Uttar Pradesh,Firozabad,Industrial Area,2013.0,Summer,11.64,28.88,186.36,,
13638,Uttar Pradesh,Firozabad,Industrial Area,2013.0,Winter,13.72,33.8,305.8,,
13639,Uttar Pradesh,Firozabad,Industrial Area,2014.0,Autumn,12.04,21.96,70.44,,
13640,Uttar Pradesh,Firozabad,Industrial Area,2014.0,Spring,14.78,24.33,87.59,,
13641,Uttar Pradesh,Firozabad,Industrial Area,2014.0,Summer,12.44,22.12,73.6,,
13642,Uttar Pradesh,Firozabad,Industrial Area,2014.0,Winter,12.0,21.46,68.42,,
13643,Uttar Pradesh,Firozabad,Industrial Area,2015.0,Autumn,8.94,30.61,192.5,,
13644,Uttar Pradesh,Firozabad,Industrial Area,2015.0,Spring,8.96,28.15,192.38,,
13645,Uttar Pradesh,Firozabad,Industrial Area,2015.0,Summer,7.85,27.58,155.73,,
13646,Uttar Pradesh,Firozabad,Industrial Area,2015.0,Winter,10.15,31.96,226.96,,
13647,Uttar Pradesh,Firozabad,Industrial Area,2005.0,Autumn,15.32,25.32,,377.27,
13648,Uttar Pradesh,Firozabad,Industrial Area,2005.0,Spring,16.0,30.4,178.0,415.6,
13649,Uttar Pradesh,Firozabad,Industrial Area,2005.0,Summer,18.29,25.67,,294.29,
13650,Uttar Pradesh,Firozabad,Industrial Area,2005.0,Winter,18.75,30.92,,441.25,
13651,Uttar Pradesh,Firozabad,Industrial Area,2006.0,Autumn,21.05,36.12,,472.91,
13652,Uttar Pradesh,Firozabad,Industrial Area,2006.0,Spring,21.48,31.74,,446.64,
13653,Uttar Pradesh,Firozabad,Industrial Area,2006.0,Summer,20.01,30.96,,388.07,
13654,Uttar Pradesh,Firozabad,Industrial Area,2006.0,Winter,25.17,41.41,,542.48,
13655,Uttar Pradesh,Firozabad,Industrial Area,2007.0,Autumn,23.92,36.79,238.46,480.96,
13656,Uttar Pradesh,Firozabad,Industrial Area,2007.0,Spring,21.02,34.1,206.65,527.42,
13657,Uttar Pradesh,Firozabad,Industrial Area,2007.0,Summer,19.56,32.55,147.25,377.95,
13658,Uttar Pradesh,Firozabad,Industrial Area,2007.0,Winter,25.43,41.06,231.62,556.33,
13659,Uttar Pradesh,Firozabad,Industrial Area,2008.0,Autumn,24.82,36.48,239.9,491.1,
13660,Uttar Pradesh,Firozabad,Industrial Area,2008.0,Spring,24.81,35.31,253.71,555.36,
13661,Uttar Pradesh,Firozabad,Industrial Area,2008.0,Summer,21.74,31.12,177.21,392.89,
13662,Uttar Pradesh,Firozabad,Industrial Area,2008.0,Winter,28.17,39.39,282.67,593.22,
13663,Uttar Pradesh,Firozabad,Industrial Area,2009.0,Autumn,21.11,31.28,217.16,408.92,
13664,Uttar Pradesh,Firozabad,Industrial Area,2009.0,Spring,26.02,35.91,201.6,432.32,
13665,Uttar Pradesh,Firozabad,Industrial Area,2009.0,Summer,20.6,30.99,144.6,305.44,
13666,Uttar Pradesh,Firozabad,Industrial Area,2009.0,Winter,26.02,35.87,230.06,463.56,
13667,Uttar Pradesh,Firozabad,Residential and others,2005.0,Autumn,16.67,23.82,,352.82,
13668,Uttar Pradesh,Firozabad,Residential and others,2005.0,Spring,15.75,29.0,,332.83,
13669,Uttar Pradesh,Firozabad,Residential and others,2005.0,Summer,17.02,25.52,71.17,275.82,
13670,Uttar Pradesh,Firozabad,Residential and others,2005.0,Winter,19.23,30.86,178.0,432.41,
13671,Uttar Pradesh,Firozabad,Residential and others,2006.0,Autumn,18.27,30.74,,413.37,
13672,Uttar Pradesh,Firozabad,Residential and others,2006.0,Spring,18.07,27.21,,392.6,
13673,Uttar Pradesh,Firozabad,Residential and others,2006.0,Summer,15.83,24.62,,302.86,
13674,Uttar Pradesh,Firozabad,Residential and others,2006.0,Winter,19.49,31.48,,410.86,
13675,Uttar Pradesh,Firozabad,Residential and others,2007.0,Autumn,19.91,30.7,187.98,393.2,
13676,Uttar Pradesh,Firozabad,Residential and others,2007.0,Spring,18.36,28.75,181.11,415.29,
13677,Uttar Pradesh,Firozabad,Residential and others,2007.0,Summer,17.34,25.4,126.43,327.67,
13678,Uttar Pradesh,Firozabad,Residential and others,2007.0,Winter,20.46,30.97,206.7,418.6,
13679,Uttar Pradesh,Firozabad,Residential and others,2008.0,Autumn,20.25,30.07,208.77,422.85,
13680,Uttar Pradesh,Firozabad,Residential and others,2008.0,Spring,22.42,30.82,231.06,502.65,
13681,Uttar Pradesh,Firozabad,Residential and others,2008.0,Summer,17.15,25.36,136.9,310.88,
13682,Uttar Pradesh,Firozabad,Residential and others,2008.0,Winter,24.68,34.95,269.89,552.59,
13683,Uttar Pradesh,Firozabad,Residential and others,2009.0,Autumn,18.73,29.65,203.09,375.32,
13684,Uttar Pradesh,Firozabad,Residential and others,2009.0,Spring,22.11,32.74,193.02,396.7,
13685,Uttar Pradesh,Firozabad,Residential and others,2009.0,Summer,18.15,28.67,130.73,266.93,
13686,Uttar Pradesh,Firozabad,Residential and others,2009.0,Winter,23.08,33.92,206.89,413.26,
13687,Uttar Pradesh,Firozabad,"Residential, Rural and other Areas",2004.0,Autumn,18.44,26.23,,22.4,
13688,Uttar Pradesh,Firozabad,"Residential, Rural and other Areas",2004.0,Spring,17.62,36.06,,27.0,
13689,Uttar Pradesh,Firozabad,"Residential, Rural and other Areas",2004.0,Summer,20.38,30.99,,26.0,
13690,Uttar Pradesh,Firozabad,"Residential, Rural and other Areas",2004.0,Winter,23.53,37.17,,30.35,
13691,Uttar Pradesh,Firozabad,"Residential, Rural and other Areas",2010.0,Autumn,12.52,33.06,177.12,353.83,
13692,Uttar Pradesh,Firozabad,"Residential, Rural and other Areas",2010.0,Spring,19.0,33.98,255.73,505.74,
13693,Uttar Pradesh,Firozabad,"Residential, Rural and other Areas",2010.0,Summer,14.13,30.19,166.34,344.2,
13694,Uttar Pradesh,Firozabad,"Residential, Rural and other Areas",2010.0,Winter,16.53,33.06,233.33,456.27,
13695,Uttar Pradesh,Firozabad,"Residential, Rural and other Areas",2013.0,Autumn,12.82,31.13,280.0,,
13696,Uttar Pradesh,Firozabad,"Residential, Rural and other Areas",2013.0,Spring,12.26,32.58,252.94,,
13697,Uttar Pradesh,Firozabad,"Residential, Rural and other Areas",2013.0,Summer,10.59,27.2,151.1,,
13698,Uttar Pradesh,Firozabad,"Residential, Rural and other Areas",2013.0,Winter,14.35,33.77,258.79,,
13699,Uttar Pradesh,Firozabad,"Residential, Rural and other Areas",2014.0,Autumn,11.29,27.16,175.86,,
13700,Uttar Pradesh,Firozabad,"Residential, Rural and other Areas",2014.0,Spring,13.55,28.41,204.76,,
13701,Uttar Pradesh,Firozabad,"Residential, Rural and other Areas",2014.0,Summer,11.49,26.58,173.53,,
13702,Uttar Pradesh,Firozabad,"Residential, Rural and other Areas",2014.0,Winter,11.64,25.88,169.18,,
13703,Uttar Pradesh,Firozabad,"Residential, Rural and other Areas",2015.0,Autumn,9.51,31.06,208.11,,
13704,Uttar Pradesh,Firozabad,"Residential, Rural and other Areas",2015.0,Spring,8.87,28.37,193.37,,
13705,Uttar Pradesh,Firozabad,"Residential, Rural and other Areas",2015.0,Summer,7.83,27.34,153.02,,
13706,Uttar Pradesh,Firozabad,"Residential, Rural and other Areas",2015.0,Winter,9.88,32.31,232.98,,
13942,Uttar Pradesh,Gorakhpur,Industrial Area,2011.0,Autumn,21.0,48.65,65.3,,
13943,Uttar Pradesh,Gorakhpur,Industrial Area,2011.0,Spring,21.75,46.25,65.25,,
13944,Uttar Pradesh,Gorakhpur,Industrial Area,2011.0,Summer,24.0,47.0,65.0,,
13945,Uttar Pradesh,Gorakhpur,Industrial Area,2011.0,Winter,23.0,52.78,79.0,,
13946,Uttar Pradesh,Gorakhpur,Industrial Area,2012.0,Autumn,22.26,54.87,143.04,,
13947,Uttar Pradesh,Gorakhpur,Industrial Area,2012.0,Spring,22.8,48.96,146.0,,
13948,Uttar Pradesh,Gorakhpur,Industrial Area,2012.0,Summer,21.92,39.29,140.92,,
13949,Uttar Pradesh,Gorakhpur,Industrial Area,2012.0,Winter,22.75,41.81,161.0,,
13950,Uttar Pradesh,Gorakhpur,Industrial Area,2015.0,Autumn,27.27,48.62,192.04,,
13951,Uttar Pradesh,Gorakhpur,Industrial Area,2015.0,Spring,24.62,42.88,159.04,,
13952,Uttar Pradesh,Gorakhpur,Industrial Area,2015.0,Summer,24.07,37.63,157.41,,
13953,Uttar Pradesh,Gorakhpur,Industrial Area,2015.0,Winter,24.65,43.19,175.96,,
13954,Uttar Pradesh,Gorakhpur,"Residential, Rural and other Areas",2011.0,Autumn,19.35,33.8,47.55,,
13955,Uttar Pradesh,Gorakhpur,"Residential, Rural and other Areas",2011.0,Spring,21.17,37.67,57.67,,
13956,Uttar Pradesh,Gorakhpur,"Residential, Rural and other Areas",2011.0,Summer,20.0,35.4,52.0,,
13957,Uttar Pradesh,Gorakhpur,"Residential, Rural and other Areas",2011.0,Winter,23.67,40.83,72.62,,
13958,Uttar Pradesh,Gorakhpur,"Residential, Rural and other Areas",2012.0,Autumn,17.09,30.22,108.91,,
13959,Uttar Pradesh,Gorakhpur,"Residential, Rural and other Areas",2012.0,Spring,19.56,35.73,120.34,,
13960,Uttar Pradesh,Gorakhpur,"Residential, Rural and other Areas",2012.0,Summer,14.17,25.26,103.79,,
13961,Uttar Pradesh,Gorakhpur,"Residential, Rural and other Areas",2012.0,Winter,15.64,30.14,123.5,,
13962,Uttar Pradesh,Gorakhpur,"Residential, Rural and other Areas",2015.0,Autumn,14.48,29.02,131.29,,
13963,Uttar Pradesh,Gorakhpur,"Residential, Rural and other Areas",2015.0,Spring,15.35,27.63,127.69,,
13964,Uttar Pradesh,Gorakhpur,"Residential, Rural and other Areas",2015.0,Summer,14.67,24.74,106.04,,
13965,Uttar Pradesh,Gorakhpur,"Residential, Rural and other Areas",2015.0,Winter,14.52,27.15,129.29,,
13966,Uttar Pradesh,Jhansi,Residential and others,2006.0,Autumn,7.05,18.29,127.59,234.49,
13967,Uttar Pradesh,Jhansi,Residential and others,2006.0,Spring,7.15,16.05,152.58,278.18,
13968,Uttar Pradesh,Jhansi,Residential and others,2006.0,Summer,6.57,14.03,133.48,262.61,
13969,Uttar Pradesh,Jhansi,Residential and others,2006.0,Winter,7.04,20.6,184.11,363.34,
13970,Uttar Pradesh,Jhansi,Residential and others,2007.0,Autumn,8.72,28.6,127.94,291.27,
13971,Uttar Pradesh,Jhansi,Residential and others,2007.0,Spring,8.32,28.01,183.62,407.16,
13972,Uttar Pradesh,Jhansi,Residential and others,2007.0,Summer,8.21,27.89,169.43,371.27,
13973,Uttar Pradesh,Jhansi,Residential and others,2007.0,Winter,8.31,28.27,175.0,395.97,
13974,Uttar Pradesh,Jhansi,Residential and others,2008.0,Autumn,8.26,25.84,111.56,219.6,
13975,Uttar Pradesh,Jhansi,Residential and others,2008.0,Spring,8.78,28.36,169.64,369.41,
13976,Uttar Pradesh,Jhansi,Residential and others,2008.0,Summer,7.32,26.43,113.52,203.89,
